User ID,Sample ID,Date Created,Date changed,Group ID,Site name,Geolocation (Latitude | Longitude),Freshwater body type,What is the land use in the immediate surroundings?,Is the algae...,Estimate the water flow,Estimate the water level,Nitrate,Phosphate,Water Quality – Secchi Tube (Turbidity).,Enter result,Estimate the water colour,Other
13828,54076,30/04/2019 18:04,30/04/2019 18:04,Thames Blitz | Group ID: 34343,Kings Pool | Ewelme,-,Other,Urban Residential,-,-,-,12,0.01,-,-,Colourless,-
21383,54706,06/05/2019 20:58,07/05/2019 20:16,Thames Blitz | Group ID: 34343,Letcombe Brook | bridge near Sainsburys,51.5919 | -1.4256,Stream,Urban Residential,-,-,-,3.5,0.035,-,-,Colourless,-
25966,53901,30/04/2019 14:41,30/04/2019 14:41,Thames Blitz | Group ID: 34343,Letcombe Brook (Locks Lane),-,Stream,Urban Residential,-,-,-,12,0.01,-,-,Colourless,-
21383,54691,06/05/2019 20:28,06/05/2019 20:28,Thames Blitz | Group ID: 34343,Letcombe Brook near Willow Walk bridge,-,Stream,Urban Park,-,-,-,3.5,0.035,-,-,Colourless,-
22643,51701,26/04/2019 11:08,26/04/2019 11:08,Thames Blitz | Group ID: 34343,River Thames near Gatehampton Bridge,51.51164439584598 | -1.131926494706363,River,Agriculture,-,-,-,7.5,0.15,-,-,Colourless,-
25966,53886,30/04/2019 13:54,30/04/2019 13:54,Thames Blitz | Group ID: 34343,Edgehill Springs Tributary,51.58240276931627 | -1.4343354105949402,Stream,Agriculture,-,-,-,7.5,0.01,-,-,Colourless,-
21383,54686,06/05/2019 19:47,06/05/2019 21:52,Thames Blitz | Group ID: 34343,Letcombe Brook down stream from Autotype - near Mably Way bridge,51.5978 | -1.4237,Stream,Industrial,-,-,-,7.5,0.035,-,-,Colourless,-
22643,51696,26/04/2019 11:03,26/04/2019 11:03,Thames Blitz | Group ID: 34343,Goring Lock (Field near Swan Hotel),51.52460700736573 | -1.141778826713562,River,Grassland/shrub,-,-,-,7.5,0.075,-,-,Colourless,-
25446,52336,28/04/2019 09:55,28/04/2019 10:07,Thames Blitz | Group ID: 34343,Hansen Way Cycle Route,51.6432 | -1.2884,Stream,Agriculture,-,-,-,3.5,0.075,-,-,Colourless,-
22643,51681,26/04/2019 10:52,26/04/2019 10:57,Thames Blitz | Group ID: 34343,Drainage ditch from field above Cleeve Lock where it joins the River Thames,51.5298069 | -1.1372661,Other,Grassland/shrub,-,-,-,7.5,0.035,-,-,Colourless,-
25446,52331,28/04/2019 09:51,28/04/2019 10:06,Thames Blitz | Group ID: 34343,Abingdon Health and Wellbeing Centre,51.6721 | -1.2702,Stream,Industrial,-,-,-,1.5,0.01,-,-,Colourless,-
25446,52316,28/04/2019 09:47,28/04/2019 10:06,Thames Blitz | Group ID: 34343,Radley Gravel Pits,51.6735 | -1.2468,Pond,Industrial,-,-,-,0.1,0.01,-,-,Green,-
17925,51656,26/04/2019 10:30,26/04/2019 10:30,Thames Blitz | Group ID: 34343,Rushy Common,51.762814625 | -1.44779831,Lake,Other,-,-,-,0.1,0.035,-,-,Colourless,-
24456,51746,26/04/2019 12:22,26/04/2019 12:22,Thames Blitz | Group ID: 34343,Oxford canal,51.773162317 | -1.272165952,Other,Urban Residential,-,-,-,12,0.01,-,-,Brown,-
22731,51841,26/04/2019 14:28,26/04/2019 14:28,Thames Blitz | Group ID: 34343,Ditch at Pinn Meadows,51.580612022 | -0.42546331,Stream,Grassland/shrub,-,-,-,1.5,0.15,-,-,Brown,-
22731,51751,26/04/2019 12:45,26/04/2019 12:45,Thames Blitz | Group ID: 34343,Hillingdon Court Stream outfall at Elephant Park ,51.548611801 | -0.437616985,Stream,Urban Park,-,-,-,7.5,0.35,-,-,Colourless,-
29846,51891,26/04/2019 15:47,26/04/2019 15:47,Thames Blitz | Group ID: 34343,Heronsbrook,51.415 | -0.643,Stream,Other,-,-,-,0.1,0.075,-,-,Brown,-
28596,51901,26/04/2019 16:33,26/04/2019 16:33,Thames Blitz | Group ID: 34343,Barton stream,51.671 | -1.263,Stream,Other,-,-,-,0.35,0.075,-,-,Colourless,-
24456,51586,26/04/2019 05:46,26/04/2019 07:20,Thames Blitz | Group ID: 34343,Mooring downstream of Goring Lock,51.520883627 | -1.142547363,River,Grassland/shrub,-,-,-,7.5,0.15,-,-,Green,-
22731,51596,26/04/2019 08:35,26/04/2019 08:35,Thames Blitz | Group ID: 34343,Frog’s Ditch at Cranford Park | Hillingdon,51.491280464 | -0.42097304,River,Urban Park,-,-,-,12,0.15,-,-,Colourless,-
29821,51771,26/04/2019 13:14,26/04/2019 13:14,Thames Blitz | Group ID: 34343,St Kenelm’s Hall | Minster Lovell English Heritage,51.79904904 | -1.531295638,River,Other,-,-,-,3.5,0.01,-,-,Green,-
28596,51911,26/04/2019 17:12,26/04/2019 17:12,Thames Blitz | Group ID: 34343,Abbey Fishponds stream,51.676 | -1.259,Other,Other,-,-,-,3.5,0.035,-,-,Colourless,-
17925,51601,26/04/2019 08:35,26/04/2019 08:35,Thames Blitz | Group ID: 34343,Standlake Common pond,51.713298773 | -1.44414851,Pond,Other,-,-,-,0.1,0.15,-,-,Colourless,-
29846,51691,26/04/2019 10:59,26/04/2019 10:59,Thames Blitz | Group ID: 34343,blackmoor pond,51.418 | -0.692,Pond,Urban Residential,-,-,-,1.5,0.15,-,-,Yellow,-
22731,51776,26/04/2019 13:15,26/04/2019 13:15,Thames Blitz | Group ID: 34343,Ickenham Stewart at Glebe School,51.558917603 | -0.434970148,Stream,Grassland/shrub,-,-,-,0.75,0.15,-,-,Brown,-
17925,51606,26/04/2019 08:50,26/04/2019 08:50,Thames Blitz | Group ID: 34343,Standlake Common north shore pond,51.714840209 | -1.441645245,Pond,Other,-,-,-,0.1,0.01,-,-,Colourless,-
22731,51781,26/04/2019 13:33,26/04/2019 13:33,Thames Blitz | Group ID: 34343,Yeading Broom (West) at Ickenham Marsh,51.555791237 | -0.432443088,River,Agriculture,-,-,-,7.5,0.75,-,-,Brown,-
17925,51611,26/04/2019 09:06,26/04/2019 09:06,Thames Blitz | Group ID: 34343,Pit 60,51.713453746 | -1.435935263,Lake,Other,-,-,-,0.1,0.01,-,-,Colourless,-
17925,51616,26/04/2019 09:13,26/04/2019 09:13,Thames Blitz | Group ID: 34343,Badger Ditch pond ,51.711793156 | -1.436147066,Pond,Other,-,-,-,0.1,0.01,-,-,Colourless,-
30021,51706,26/04/2019 11:09,26/04/2019 11:09,Thames Blitz | Group ID: 34343,Crowmarsh beach,51.6 | -1.12,River,Grassland/shrub,-,-,-,7.5,0.035,-,-,Green,-
22731,51806,26/04/2019 14:05,26/04/2019 14:05,Thames Blitz | Group ID: 34343,Cannons Brook at Bury Street,51.586941406 | -0.436024172,Stream,Grassland/shrub,-,-,-,3.5,0.15,-,-,Brown,-
22731,51621,26/04/2019 09:15,26/04/2019 10:20,Thames Blitz | Group ID: 34343,River Crane at Cranford Park,51.495115981 | -0.43451719,River,Urban Park,-,-,-,3.5,0.15,-,-,Colourless,-
22644,51711,26/04/2019 11:10,26/04/2019 11:10,Thames Blitz | Group ID: 34343,Adderbury Lakes |  upper platform,52.017 | -1.305,Lake,Grassland/shrub,-,-,-,7.5,0.075,-,-,Colourless,-
22731,51626,26/04/2019 09:25,26/04/2019 09:25,Thames Blitz | Group ID: 34343,Frog’s Ditch at Shepiston Lane,51.495024911 | -0.434465306,Stream,Urban Park,-,-,-,7.5,0.35,-,-,Colourless,-
28596,51716,26/04/2019 11:23,26/04/2019 11:23,Thames Blitz | Group ID: 34343,Gravel pits 1,51.67 | -1.242,Pond,Other,-,-,-,0.1,0.01,-,-,Brown,-
17925,51631,26/04/2019 09:28,26/04/2019 09:28,Thames Blitz | Group ID: 34343,Brighthampton Cut,51.714392365 | -1.435361732,Stream,Other,-,-,-,3.5,0.035,-,-,Colourless,-
28596,51731,26/04/2019 12:05,26/04/2019 12:05,Thames Blitz | Group ID: 34343,Orchid lake,51.669 | -1.248,Lake,Other,-,-,-,0.1,0.035,-,-,Colourless,-
22731,51646,26/04/2019 09:55,26/04/2019 09:55,Thames Blitz | Group ID: 34343,Pield Heath Ditch at Colham Green,51.525046793 | -0.456708865,Stream,Urban Park,-,-,-,7.5,0.15,-,-,Colourless,-
24456,51736,26/04/2019 12:08,26/04/2019 12:08,Thames Blitz | Group ID: 34343,Morris pond ,51.77380282 | -1.269309316,Pond,Urban Residential,-,-,-,0.1,0.035,-,-,Colourless,-
22731,51651,26/04/2019 10:18,26/04/2019 10:18,Thames Blitz | Group ID: 34343,River Pinn at conf. with Pield Heath Ditch,51.522126789 | -0.471892599,River,Urban Park,-,-,-,1.5,0.075,-,-,Other,Slight orange
22731,51741,26/04/2019 12:22,26/04/2019 12:22,Thames Blitz | Group ID: 34343,River Pinn at Metropolitan Line,51.551145106 | -0.460584993,River,Grassland/shrub,-,-,-,0.35,0.15,-,-,Brown,-
30046,51131,22/04/2019 17:27,22/04/2019 17:27,Thames Blitz | Group ID: 34343,Cuttlebrook,51.743 | -0.988,Stream,Agriculture,-,-,-,1.5,0.035,-,-,Colourless,-
30046,51136,22/04/2019 17:27,22/04/2019 17:27,Thames Blitz | Group ID: 34343,The Thame,51.753 | -0.983,River,Agriculture,-,-,-,12,0.35,-,-,Brown,-
29216,51056,21/04/2019 16:25,21/04/2019 16:25,Thames Blitz | Group ID: 34343,Haycroft Top,51.835487173 | -1.785455849,Stream,Agriculture,-,-,-,3.5,0.01,-,-,Colourless,-
29016,50996,20/04/2019 12:37,20/04/2019 12:39,Thames Blitz | Group ID: 34343,stream by tackley school,51.882 | -1.304,Stream,Urban Park,-,-,-,7.5,0.035,-,-,Colourless,-
19745,54766,07/05/2019 12:28,07/05/2019 12:28,Thames Blitz | Group ID: 34343,Clanfield Brook,51.73200150153692 | -1.6089228696901046,Stream,Agriculture,-,-,-,7.5,0.01,-,-,Colourless,-
19745,54776,07/05/2019 12:31,07/05/2019 12:31,Thames Blitz | Group ID: 34343,Spring West of Alvescot,51.7373081955486 | -1.616807022206899,Stream,Agriculture,-,-,-,0.35,0.01,-,-,Colourless,-
19745,54781,07/05/2019 12:35,07/05/2019 12:35,Thames Blitz | Group ID: 34343,Langhat Ditch,51.734171548076404 | -1.620785730499506,Stream,Agriculture,-,-,-,1.5,0.01,-,-,Colourless,-
19745,54231,01/05/2019 16:05,07/05/2019 12:33,Thames Blitz | Group ID: 34343,Shill Brook,51.733835398912355 | -1.5914257352904997,Stream,Other,-,-,-,0.35,0.01,-,-,Colourless,-
25226,50421,12/04/2019 08:12,12/04/2019 08:12,Thames Blitz | Group ID: 34343,Evenlode river,51.909 | -1.629,River,Agriculture,-,-,-,1.5,0.01,-,-,Colourless,-
21383,45221,30/10/2018 19:33,30/10/2018 19:33,Thames Blitz | Group ID: 34343,Letcombe Brook | Ford | Locks Lane,51.5879 | -1.4335,Stream,Urban Residential,-,-,-,7.5,-,-,Colourless,-,-
25246,44936,23/10/2018 15:41,23/10/2018 15:41,Thames Blitz | Group ID: 34343,Wimbledon Park Lake,51.437127 | -0.205912,Lake,Other,-,-,-,0.35,-,-,Brown,-,-
25861,44726,22/10/2018 14:11,22/10/2018 14:21,Thames Blitz | Group ID: 34343,Benson brook | Fifield Barns,51.625518 | -1.090615,Stream,Other,-,-,-,12,-,-,Colourless,-,-
23440,44781,22/10/2018 15:48,22/10/2018 16:02,Thames Blitz | Group ID: 34343,Wye along Boundary Road,51.60308748122279 | -0.6964575441522811,Stream,Industrial,-,-,-,7.5,-,-,Colourless,-,-
25606,44631,22/10/2018 11:05,22/10/2018 11:05,Thames Blitz | Group ID: 34343,Meadow Lane Nature Park,51.73385089875511 | -1.2407693694711952,Stream,Urban Park,-,-,-,3.5,-,-,Colourless,-,-
23440,44766,22/10/2018 15:20,22/10/2018 15:20,Thames Blitz | Group ID: 34343,Back Stream on the Wye,51.62126931043853 | -0.7354344187408515,Stream,Urban Park,-,-,-,1.5,-,-,Colourless,-,-
23440,44776,22/10/2018 15:40,22/10/2018 15:59,Thames Blitz | Group ID: 34343,Wye near Funges Meadow past outfall pipe,51.62190562127891 | -0.72813543045811,Stream,Urban Residential,-,-,-,7.5,-,-,Colourless,-,-
23440,44771,22/10/2018 15:30,22/10/2018 15:30,Thames Blitz | Group ID: 34343,Spring water in Back stream near Funges Meadow,51.621479096397316 | -0.7282657298975437,Stream,Urban Residential,-,-,-,3.5,-,-,Colourless,-,-
23440,44761,22/10/2018 15:13,22/10/2018 15:13,Thames Blitz | Group ID: 34343,Wye at Pann Mill,51.626684533521825 | -0.7435514291269101,Stream,Urban Park,-,-,-,3.5,-,-,Colourless,-,-
25971,44686,22/10/2018 13:53,08/11/2018 16:34,Thames Blitz | Group ID: 34343,Dog poach by bench in Common Meadow | crematorium end.,51.297112 | -0.343046,River,Grassland/shrub,-,-,-,12,-,-,Colourless,-,-
19745,44536,21/10/2018 13:07,21/10/2018 13:07,Thames Blitz | Group ID: 34343,Langhat Ditch,51.73562795932595 | -1.6214377382049179,Stream,Agriculture,-,-,-,0.75,-,-,Colourless,-,-
19745,44531,21/10/2018 13:03,21/10/2018 13:03,Thames Blitz | Group ID: 34343,Springs west of Alvescot,51.73727541578722 | -1.6170898744743454,Stream,Agriculture,-,-,-,0.35,-,-,Colourless,-,-
19745,44526,21/10/2018 13:00,21/10/2018 13:00,Thames Blitz | Group ID: 34343,Alvescot Oxon,51.73213997267314 | -1.6086271884573762,Stream,Agriculture,-,-,-,0.35,-,-,Colourless,-,-
19745,44521,21/10/2018 12:55,21/10/2018 12:55,Thames Blitz | Group ID: 34343,Alvescot | UK,51.734043172465014 | -1.5912664963846055,Stream,Other,-,-,-,1.5,-,-,Colourless,-,-
25971,44676,22/10/2018 13:45,08/11/2018 16:17,Thames Blitz | Group ID: 34343,Dog poach and paddling area in Common Meadow. Town end.,51.296091 | -0.337397,River,Other,-,-,-,12,-,-,Colourless,-,-
25971,44666,22/10/2018 13:34,08/11/2018 16:31,Thames Blitz | Group ID: 34343,Dog steps at back of Leatherhead Football Club,51.292293 | -0.330522,River,Other,-,-,-,12,-,-,Colourless,-,-
25971,44661,22/10/2018 13:25,08/11/2018 16:28,Thames Blitz | Group ID: 34343,Thorncroft Bridge,51.289383 | -0.326678,River,Other,-,-,-,12,-,-,Colourless,-,-
25971,44651,22/10/2018 13:07,08/11/2018 16:26,Thames Blitz | Group ID: 34343,Campbell Court private garden,51.291554 | -0.327221,River,Urban Residential,-,-,-,12,-,-,Colourless,-,-
22652,44451,20/10/2018 18:18,20/10/2018 18:18,Thames Blitz | Group ID: 34343,Ginge Brook near Brook Street | Sutton Courtenay,51.6420504206616 | -1.2790766812584025,Stream,Urban Residential,-,-,-,12,-,-,Colourless,-,-
25591,44351,20/10/2018 17:07,20/10/2018 17:07,Thames Blitz | Group ID: 34343,Eashing ,51.18602626212275 | -0.646955403561833,River,Urban Residential,-,-,-,1.5,-,-,Colourless,-,-
25591,44361,20/10/2018 17:07,20/10/2018 17:07,Thames Blitz | Group ID: 34343,Eashing ,51.18602626212275 | -0.646955403561833,River,Urban Residential,-,-,-,1.5,-,-,Colourless,-,-
25586,44456,20/10/2018 18:22,20/10/2018 18:24,Thames Blitz | Group ID: 34343,Upper Walthamstow Pond,51.58966869771701 | 0.006128345645720401,Pond,Forest,-,-,-,0.1,-,-,Brown,-,-
10289,44261,20/10/2018 15:42,20/10/2018 16:09,Thames Blitz | Group ID: 34343,Osterley Park stream,51.496223 | -0.340518,Stream,Urban Park,-,-,-,3.5,-,-,Colourless,-,-
22652,44446,20/10/2018 18:11,20/10/2018 18:11,Thames Blitz | Group ID: 34343,Footpath crossing Moor Ditch near Long Wittenham OX14,51.63742163074791 | -1.2252095391959301,Stream,Agriculture,-,-,-,12,-,-,Colourless,-,-
22652,44441,20/10/2018 18:04,20/10/2018 18:04,Thames Blitz | Group ID: 34343,River Thame at Bridge End | Dorchester Upon Thames | OX10 7JP,51.64018284307202 | -1.1640167191238788,River,Urban Residential,-,-,-,7.5,-,-,Colourless,-,-
25586,44226,20/10/2018 14:54,20/10/2018 18:14,Thames Blitz | Group ID: 34343,Lea Rowing Club,51.57339138483398 | -0.058871865599599005,Other,Other,-,-,-,12,-,-,Colourless,-,-
22652,44436,20/10/2018 18:00,20/10/2018 18:00,Thames Blitz | Group ID: 34343,River Thame crossing Church Road | Great Milton | Oxford OX44 7PD,51.72004873491805 | -1.115707335533898,River,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
20350,44621,22/10/2018 10:33,26/11/2018 15:48,Thames Blitz | Group ID: 34343,Chedworth Spring souce of Coln,51.807866 | -1.922631,Stream,Grassland/shrub,-,-,-,1.5,-,-,Colourless,-,-
20350,44626,22/10/2018 10:33,26/11/2018 15:46,Thames Blitz | Group ID: 34343,Chedworth Spring souce of Coln,51.807866 | -1.922631,Stream,Grassland/shrub,-,-,-,1.5,-,-,Colourless,-,-
22754,44211,20/10/2018 14:34,20/10/2018 14:34,Thames Blitz | Group ID: 34343,Preston Toll Bar Cirencester GL7 1PL,51.703793 | -1.9454319999999825,Stream,Grassland/shrub,-,-,-,0.1,-,-,Colourless,-,-
22754,44216,20/10/2018 14:34,20/10/2018 14:34,Thames Blitz | Group ID: 34343,Preston Toll Bar Cirencester GL7 1PL,51.703793 | -1.9454319999999825,Stream,Grassland/shrub,-,-,-,0.1,-,-,Colourless,-,-
18155,44956,23/10/2018 18:42,18/04/2019 13:35,Thames Blitz | Group ID: 34343,M & M pond,51.746997 | -0.9741880000000265,Pond,Other,-,-,-,0.1,-,-,Colourless,-,-
13836,45151,29/10/2018 15:08,29/10/2018 15:08,Thames Blitz | Group ID: 34343,Water Lane Chesham,51.70247 | -0.614546,Stream,Urban Residential,-,-,-,1.5,-,-,Brown,-,-
18155,44951,23/10/2018 18:36,18/04/2019 14:36,Thames Blitz | Group ID: 34343,Chalgrove Back Brook,51.66812367403109 | -1.08471751,Stream,Other,-,-,-,3.5,-,-,Colourless,-,-
22652,44431,20/10/2018 17:55,20/10/2018 17:56,Thames Blitz | Group ID: 34343,Stream crossing Denton Hill | Denton | Oxford OX44 9JL | ,51.717575316374116 | -1.1396899927756294,Stream,Agriculture,-,-,-,12,-,-,Colourless,-,-
18155,44961,23/10/2018 18:47,26/04/2019 13:29,Thames Blitz | Group ID: 34343,C & J pond,51.39955 | 1.05317,Pond,Other,-,-,-,0.1,-,-,Colourless,-,-
20350,44616,22/10/2018 10:28,22/10/2018 10:28,Thames Blitz | Group ID: 34343,Gloucester Street Sluice Churn ,51.7227763 | -1.973007100000018,River,Urban Park,-,-,-,1.5,-,-,Colourless,-,-
18155,44986,23/10/2018 18:56,18/04/2019 14:35,Thames Blitz | Group ID: 34343,Chalgrove front brook - Rupert Close,51.6670751 | -1.083795,Stream,Urban Residential,-,-,-,3.5,-,-,Colourless,-,-
22645,44921,23/10/2018 11:10,23/10/2018 11:10,Thames Blitz | Group ID: 34343,Limb Brook at Pinkhill Lane | Eynsham,51.77 | -1.37,Stream,Agriculture,-,-,-,0.1,-,-,Colourless,-,-
25586,44186,20/10/2018 13:11,26/11/2018 15:49,Thames Blitz | Group ID: 34343,Kingsland Basin | Regents Canal N1 5SH,51.537331 | -0.078013,Other,Urban Residential,-,-,-,1.5,-,-,Colourless,-,-
18155,44971,23/10/2018 18:53,18/04/2019 14:27,Thames Blitz | Group ID: 34343,Chalgrove Brook - The Lamb,51.67005667524261 | -1.08848735,Stream,Grassland/shrub,-,-,-,3.5,-,-,Colourless,-,-
22735,45191,30/10/2018 10:50,30/10/2018 10:50,Thames Blitz | Group ID: 34343,River Evenlode Fawler,51.84890484972434 | -1.460204060699425,River,Grassland/shrub,-,-,-,7.5,-,-,Colourless,-,-
22645,44851,22/10/2018 18:31,22/10/2018 18:31,Thames Blitz | Group ID: 34343,The Fishponds | Eynsham,51.78 | -1.38,Pond,Forest,-,-,-,0.1,-,-,Colourless,-,-
22645,44856,22/10/2018 18:37,22/10/2018 18:37,Thames Blitz | Group ID: 34343,Chil Brook at Eynsham,51.78 | -1.37,Stream,Forest,-,-,-,0.35,-,-,Colourless,-,-
10289,44266,20/10/2018 15:46,20/10/2018 15:46,Thames Blitz | Group ID: 34343,R Brent upstream from Boles Meadow stream,51.514855 | -0.348965,River,Other,-,-,-,1.5,-,-,Colourless,-,-
25511,44346,20/10/2018 17:06,20/10/2018 17:06,Thames Blitz | Group ID: 34343,Cranleigh Waters at Run Common,51.167338 | -0.520044,River,Forest,-,-,-,7.5,-,-,Colourless,-,-
10289,44271,20/10/2018 15:49,20/10/2018 15:49,Thames Blitz | Group ID: 34343,Brent Boles Meadow stream,51.51476 | -0.34876,Stream,Other,-,-,-,3.5,-,-,Colourless,-,-
22735,45186,30/10/2018 10:47,30/10/2018 10:47,Thames Blitz | Group ID: 34343,Brook in Sandford Slade,51.871694718937455 | -1.4773272830504993,Stream,Urban Residential,-,-,-,7.5,-,-,Colourless,-,-
25886,44391,20/10/2018 17:16,24/10/2018 07:59,Thames Blitz | Group ID: 34343,Letcombe Brook 5,51.636731 | -1.399105,River,Other,-,-,-,12,-,-,Colourless,-,-
25596,44396,20/10/2018 17:27,22/10/2018 16:52,Thames Blitz | Group ID: 34343,River Thame near to the confluence with the River Thames | below Thames Path footbridge over the river Thame,51.6348 | -1.1659,River,Agriculture,-,-,-,7.5,-,-,Brown,-,-
25886,44386,20/10/2018 17:14,24/10/2018 07:58,Thames Blitz | Group ID: 34343,Letcombe Brook 4,51.633435 | -1.401796,River,Other,-,-,-,12,-,-,Colourless,-,-
25511,44341,20/10/2018 17:02,20/10/2018 17:02,Thames Blitz | Group ID: 34343,Run Common Pond,51.164813 | -0.5231,Pond,Forest,-,-,-,0.1,-,-,Brown,-,-
25791,44291,20/10/2018 16:23,20/10/2018 16:23,Thames Blitz | Group ID: 34343,Fulling Mill | Broughton,52.042149 | -1.40752,Stream,Agriculture,-,-,-,3.5,-,-,Colourless,-,-
25886,44376,20/10/2018 17:11,24/10/2018 07:58,Thames Blitz | Group ID: 34343,Letcombe Brook 3,51.631684 | -1.404698,River,Other,-,-,-,12,-,-,Colourless,-,-
25446,45691,29/11/2018 00:18,28/04/2019 11:55,Thames Blitz | Group ID: 34343,Lower Radley (Boathouses): Thames,51.6849 | -1.2217,River,Agriculture,-,-,-,7.5,-,-,Colourless,-,-
25601,45271,01/11/2018 12:02,01/11/2018 12:02,Thames Blitz | Group ID: 34343,River Wey (south) - tributary Holly Water stream,51.045 | -0.4916,Stream,Other,-,-,-,0.35,-,-,Colourless,-,-
25886,44366,20/10/2018 17:07,24/10/2018 07:57,Thames Blitz | Group ID: 34343,Letcombe Brook 2,51.629938 | -1.406065,River,Agriculture,-,-,-,12,-,-,Colourless,-,-
22645,44646,22/10/2018 11:50,22/10/2018 11:50,Thames Blitz | Group ID: 34343,Cumnor Pond,51.73 | -1.33,Pond,Urban Residential,-,-,-,0.1,-,-,Colourless,-,-
25511,44316,20/10/2018 16:52,20/10/2018 16:52,Thames Blitz | Group ID: 34343,Cranleigh Waters at Gosden Aqueduct,51.200751 | -0.560154,River,Forest,-,-,-,7.5,-,-,Colourless,-,-
22735,45181,30/10/2018 10:44,30/10/2018 10:44,Thames Blitz | Group ID: 34343,Evenlode below weir on Mill Cut,51.87442713777051 | -1.4870690661925892,River,Grassland/shrub,-,-,-,1.5,-,-,Colourless,-,-
10289,44256,20/10/2018 15:38,20/10/2018 15:38,Thames Blitz | Group ID: 34343,R Brent - Clitherow Island (Boston Manor Park),51.491131 | -0.3206,River,Urban Park,-,-,-,7.5,-,-,Colourless,-,-
25446,45686,29/11/2018 00:16,16/04/2019 19:40,Thames Blitz | Group ID: 34343,Skittles Stream,51.6861 | -1.2262,Stream,Agriculture,-,-,-,0.1,-,-,Brown,-,-
22735,45176,30/10/2018 10:38,30/10/2018 10:38,Thames Blitz | Group ID: 34343,Mill cut Charlbury,51.8749835372587 | -1.4870905238647083,Other,Grassland/shrub,-,-,-,12,-,-,Brown,-,-
25601,45241,01/11/2018 10:54,01/11/2018 12:09,Thames Blitz | Group ID: 34343,River Wey (south),51.448 | -0.473,River,Urban Park,-,-,-,1.5,-,-,Colourless,-,-
25511,44321,20/10/2018 16:57,20/10/2018 16:57,Thames Blitz | Group ID: 34343,Hascombe Stream at Windrush Close | Bramley,51.194036 | -0.556714,Stream,Urban Residential,-,-,-,3.5,-,-,Colourless,-,-
25601,45266,01/11/2018 11:58,01/11/2018 11:58,Thames Blitz | Group ID: 34343,River Wey (south),51.0517 | -0.4812,River,Other,-,-,-,7.5,-,-,Colourless,-,-
25951,44586,21/10/2018 17:33,21/10/2018 17:33,Thames Blitz | Group ID: 34343,Oxford ,51.78016012209201 | -1.2940188059569664,River,Other,-,-,-,7.5,-,-,Colourless,-,-
25791,44281,20/10/2018 16:17,20/10/2018 16:17,Thames Blitz | Group ID: 34343,Stream near Brick Farm | Tadmarton,52.035016 | -1.4236,Stream,Agriculture,-,-,-,1.5,-,-,Colourless,-,-
25886,44331,20/10/2018 16:57,24/10/2018 07:56,Thames Blitz | Group ID: 34343,Letcombe Brook,51.627131 | -1.408618,River,Agriculture,-,-,-,12,-,-,Colourless,-,-
25446,45681,29/11/2018 00:07,29/04/2019 21:50,Thames Blitz | Group ID: 34343,Lower Radley Slough,51.6875 | -1.2337,Stream,Agriculture,-,-,-,3.5,-,-,Brown,-,-
